prefix,resource,endpoint,entry-number,organisation,reference,entity,entry-date,start-date,end-date
developer-agreement,,,,local-authority:IOW,19/00690/FUL-1,4600396,,,
developer-agreement,,,,local-authority:IOW,19/00926/HOU-1,4600397,,,
developer-agreement,,,,local-authority:IOW,19/00683/FUL-1,4600398,,,
developer-agreement,,,,local-authority:IOW,19/00648/FUL-1,4600399,,,
developer-agreement,,,,local-authority:IOW,19/00773/FUL-1,4600400,,,
developer-agreement,,,,local-authority:IOW,19/00616/FUL-1,4600401,,,
developer-agreement,,,,local-authority:IOW,19/00963/FUL-1,4600402,,,
developer-agreement,,,,local-authority:IOW,19/00794/FUL-1,4600403,,,
developer-agreement,,,,local-authority:IOW,19/00867/FUL-1,4600404,,,
developer-agreement,,,,local-authority:IOW,19/01138/FUL-1,4600405,,,
developer-agreement,,,,local-authority:IOW,19/00065/FUL-1,4600406,,,
developer-agreement,,,,local-authority:IOW,19/00708/FUL-1,4600407,,,
developer-agreement,,,,local-authority:IOW,19/00382/FUL-1,4600408,,,
developer-agreement,,,,local-authority:IOW,19/01139/FUL-1,4600409,,,
developer-agreement,,,,local-authority:IOW,19/01142/FUL-1,4600410,,,
developer-agreement,,,,local-authority:IOW,19/01210/HOU-1,4600411,,,
developer-agreement,,,,local-authority:IOW,19/01256/FUL-1,4600412,,,
developer-agreement,,,,local-authority:IOW,19/01420/FUL-1,4600413,,,
developer-agreement,,,,local-authority:IOW,19/00732/RVC-1,4600414,,,
developer-agreement,,,,local-authority:IOW,19/01333/FUL-1,4600415,,,
developer-agreement,,,,local-authority:IOW,19/01374/OUT-1,4600416,,,
developer-agreement,,,,local-authority:IOW,19/01217/FUL-1,4600417,,,
developer-agreement,,,,local-authority:IOW,19/00762/FUL-1,4600418,,,
developer-agreement,,,,local-authority:IOW,19/01301/RVC-1,4600419,,,
developer-agreement,,,,local-authority:IOW,19/01486/HOU-1,4600420,,,
developer-agreement,,,,local-authority:IOW,19/01665/FUL-1,4600421,,,
developer-agreement,,,,local-authority:IOW,19/01429/FUL-1,4600422,,,
developer-agreement,,,,local-authority:IOW,19/01523/FUL-1,4600423,,,
developer-agreement,,,,local-authority:IOW,19/01604/FUL-1,4600424,,,
developer-agreement,,,,local-authority:IOW,19/01422/FUL-1,4600425,,,
developer-agreement,,,,local-authority:IOW,19/01485/FUL-1,4600426,,,
developer-agreement,,,,local-authority:IOW,19/01635/FUL-1,4600427,,,
developer-agreement,,,,local-authority:IOW,19/01542/FUL-1,4600428,,,
developer-agreement,,,,local-authority:IOW,19/01440/FUL-1,4600429,,,
developer-agreement,,,,local-authority:IOW,19/00080/FUL-1,4600430,,,
developer-agreement,,,,local-authority:IOW,20/00059/FUL-1,4600431,,,
developer-agreement,,,,local-authority:IOW,20/00160/FUL-1,4600432,,,
developer-agreement,,,,local-authority:IOW,P/00657/18-1,4600433,,,
developer-agreement,,,,local-authority:IOW,20/00167/FUL-1,4600434,,,
developer-agreement,,,,local-authority:IOW,20/00027/FUL-1,4600435,,,
developer-agreement,,,,local-authority:IOW,20/00301/HOU-1,4600436,,,
developer-agreement,,,,local-authority:IOW,19/01092/FUL-1,4600437,,,
developer-agreement,,,,local-authority:IOW,20/00054/RVC-1,4600438,,,
developer-agreement,,,,local-authority:IOW,P/00070/19-1,4600439,,,
developer-agreement,,,,local-authority:IOW,19/00803/RVC-1,4600440,,,
developer-agreement,,,,local-authority:IOW,P/01361/18-1,4600441,,,
developer-agreement,,,,local-authority:IOW,19/01650/FUL-1,4600442,,,
developer-agreement,,,,local-authority:IOW,19/01574/FUL-1,4600443,,,
developer-agreement,,,,local-authority:IOW,19/01172/FUL-1,4600444,,,
developer-agreement,,,,local-authority:IOW,20/00354/FUL-1,4600445,,,
developer-agreement,,,,local-authority:IOW,19/01644/FUL-1,4600446,,,
developer-agreement,,,,local-authority:IOW,19/01255/FUL-1,4600447,,,
developer-agreement,,,,local-authority:IOW,20/00263/FUL-1,4600448,,,
developer-agreement,,,,local-authority:IOW,20/00428/FUL-1,4600449,,,
developer-agreement,,,,local-authority:IOW,20/00461/FUL-1,4600450,,,
developer-agreement,,,,local-authority:IOW,19/01482/FUL-1,4600451,,,
developer-agreement,,,,local-authority:IOW,19/00362/RVC-1,4600452,,,
developer-agreement,,,,local-authority:IOW,19/00680/FUL-1,4600453,,,
developer-agreement,,,,local-authority:IOW,P/00380/18-1,4600454,,,
developer-agreement,,,,local-authority:IOW,19/00612/FUL-1,4600455,,,
developer-agreement,,,,local-authority:IOW,P/00633/17-2,4600456,,,
developer-agreement,,,,local-authority:IOW,19/00589/FUL-1,4600457,,,
developer-agreement,,,,local-authority:IOW,P/00165/19-2,4600458,,,
developer-agreement,,,,local-authority:IOW,P/00977/18-1,4600459,,,
developer-agreement,,,,local-authority:IOW,19/00678/FUL-1,4600460,,,
developer-agreement,,,,local-authority:IOW,19/00934/FUL-1,4600461,,,
developer-agreement,,,,local-authority:IOW,20/00453/OUT-1,4600462,,,
developer-agreement,,,,local-authority:IOW,P/00197/11-1,4600463,,,
developer-agreement,,,,local-authority:IOW,20/01927/OUT-1,4600464,,,
developer-agreement,,,,local-authority:IOW,20/02218/OUT-1,4600465,,,
developer-agreement,,,,local-authority:IOW,20/01915/FUL-1,4600466,,,
developer-agreement,,,,local-authority:IOW,19/01228/RVC-1,4600467,,,
developer-agreement,,,,local-authority:IOW,P/00735/18-2,4600468,,,
developer-agreement,,,,local-authority:IOW,20/01894/RVC-1,4600469,,,
developer-agreement,,,,local-authority:IOW,P/00252/19-1,4600470,,,
developer-agreement,,,,local-authority:IOW,20/01342/FUL-1,4600471,,,
developer-agreement,,,,local-authority:IOW,21/00123/FUL-1,4600472,,,
developer-agreement,,,,local-authority:IOW,20/01521/FUL-1,4600473,,,
developer-agreement,,,,local-authority:IOW,20/02041/FUL-1,4600474,,,
developer-agreement,,,,local-authority:ADU,SU/56/03-s106,4600475,,,
developer-agreement,,,,local-authority:ADU,AWDM/0205/12-s106,4600476,,,
developer-agreement,,,,local-authority:ADU,AWDM/1242/12-s106,4600477,,,
developer-agreement,,,,local-authority:ADU,AWDM/1483/12-s106,4600478,,,
developer-agreement,,,,local-authority:ADU,AWDM/0935/13-s106,4600479,,,
developer-agreement,,,,local-authority:ADU,AWDM/0969/17-s106,4600480,,,
developer-agreement,,,,local-authority:ADU,AWDM/1093/17-s106,4600481,,,
developer-agreement,,,,local-authority:ADU,AWDM/0961/17-s106,4600482,,,
developer-agreement,,,,local-authority:NEA,19/00585/FULM-S106,4600483,,,
developer-agreement,,,,local-authority:NEA,14/00161/FULM-S106,4600484,,,
developer-agreement,,,,local-authority:NEA,18/01898/OUTM-S106,4600485,,,
developer-agreement,,,,local-authority:IOW,P/00164/17-1,4600486,,,
developer-agreement,,,,local-authority:IOW,P/00495/06-1,4600487,,,
developer-agreement,,,,local-authority:IOW,P/01136/18-1,4600488,,,
developer-agreement,,,,local-authority:IOW,21/00424/RVC-1,4600489,,,
developer-agreement,,,,local-authority:IOW,20/02235/FUL-1,4600490,,,
developer-agreement,,,,local-authority:IOW,20/00412/FUL-1,4600491,,,
developer-agreement,,,,local-authority:IOW,21/00091/FUL-1,4600492,,,
developer-agreement,,,,local-authority:IOW,21/00091/FUL-2,4600493,,,
developer-agreement,,,,local-authority:IOW,20/01266/FUL-1,4600494,,,
developer-agreement,,,,local-authority:IOW,21/00091/FUL-3,4600495,,,
developer-agreement,,,,local-authority:IOW,21/00904/FUL-1,4600496,,,
developer-agreement,,,,local-authority:IOW,21/00641/FUL-1,4600497,,,
developer-agreement,,,,local-authority:IOW,21/01036/RVC-1,4600498,,,
developer-agreement,,,,local-authority:IOW,21/00084/FUL-1,4600499,,,
developer-agreement,,,,local-authority:IOW,20/01245/FUL-1,4600500,,,
developer-agreement,,,,local-authority:IOW,21/00110/FUL-1,4600501,,,
developer-agreement,,,,local-authority:IOW,20/01258/FUL-1,4600502,,,
developer-agreement,,,,local-authority:IOW,20/01543/FUL-1,4600503,,,
developer-agreement,,,,local-authority:IOW,20/00435/FUL-1,4600504,,,
developer-agreement,,,,local-authority:IOW,20/00423/FUL-1,4600505,,,
developer-agreement,,,,local-authority:IOW,20/00722/FUL-1,4600506,,,
developer-agreement,,,,local-authority:IOW,20/00267/FUL-1,4600507,,,
developer-agreement,,,,local-authority:IOW,20/00492/FUL-1,4600508,,,
developer-agreement,,,,local-authority:BAR,B07/2009/0830-da,4600509,,,
developer-agreement,,,,local-authority:BAR,B07/2014/0525-da,4600510,,,
developer-agreement,,,,local-authority:BAR,B07/2014/0360-da,4600511,,,
developer-agreement,,,,local-authority:BAR,B06/2015/0179-da,4600512,,,
developer-agreement,,,,local-authority:BAR,B12/2015/0840-da,4600513,,,
developer-agreement,,,,local-authority:BAR,B07/2016/0902-da,4600514,,,
developer-agreement,,,,local-authority:BAR,B07/2016/0903-da,4600515,,,
developer-agreement,,,,local-authority:BAR,B08/2017/0790-da,4600516,,,
developer-agreement,,,,local-authority:BAR,B07/2018/0089-da,4600517,,,
developer-agreement,,,,local-authority:BAR,B07/2019/0020-da,4600518,,,
developer-agreement,,,,local-authority:BAR,B12/2018/0364-da,4600519,,,
developer-agreement,,,,local-authority:BAR,B07/2018/0375-da,4600520,,,
developer-agreement,,,,local-authority:BAR,B07/2018/0375-da-2,4600521,,,
developer-agreement,,,,local-authority:IOW,21/00939/FUL-1,4600522,,,
developer-agreement,,,,local-authority:IOW,20/01212/FUL-1,4600523,,,
developer-agreement,,,,local-authority:IOW,20/00795/FUL-1,4600524,,,
developer-agreement,,,,local-authority:IOW,20/01708/RVC-1,4600525,,,
developer-agreement,,,,local-authority:IOW,21/00314/FUL-1,4600526,,,
developer-agreement,,,,local-authority:IOW,20/02248/FUL-1,4600527,,,
developer-agreement,,,,local-authority:IOW,21/00358/FUL-1,4600528,,,
developer-agreement,,,,local-authority:IOW,21/00909/FUL-1,4600529,,,
developer-agreement,,,,local-authority:IOW,20/00678/FUL-1,4600530,,,
developer-agreement,,,,local-authority:IOW,21/00207/FUL-1,4600531,,,
developer-agreement,,,,local-authority:IOW,20/00634/FUL-1,4600532,,,
developer-agreement,,,,local-authority:IOW,P/00045/19-1,4600533,,,
developer-agreement,,,,local-authority:IOW,P/00282/19-1,4600534,,,
developer-agreement,,,,local-authority:IOW,P/00357/18-1,4600535,,,
developer-agreement,,,,local-authority:IOW,P/00476/18-1,4600536,,,
developer-agreement,,,,local-authority:IOW,P/00515/17-1,4600537,,,
developer-agreement,,,,local-authority:IOW,P/00519/17-1,4600538,,,
developer-agreement,,,,local-authority:IOW,P/00760/16-1,4600539,,,
developer-agreement,,,,local-authority:IOW,P/01242/18-1,4600540,,,
developer-agreement,,,,local-authority:IOW,P/01309/18-1,4600541,,,
developer-agreement,,,,local-authority:IOW,P/01438/18-1,4600542,,,
developer-agreement,,,,local-authority:IOW,20/02045/FUL-1,4600543,,,
developer-agreement,,,,local-authority:IOW,20/00394/RVC-1,4600544,,,
developer-agreement,,,,local-authority:IOW,20/00766/ful-1,4600545,,,
developer-agreement,,,,local-authority:IOW,20/00707/FUL-1,4600546,,,
developer-agreement,,,,local-authority:IOW,20/01100/FUL-1,4600547,,,
developer-agreement,,,,local-authority:IOW,19/00819/FUL-1,4600548,,,
developer-agreement,,,,local-authority:IOW,P/01443/18-1,4600549,,,
developer-agreement,,,,local-authority:IOW,20/01270/FUL-1,4600550,,,
developer-agreement,,,,local-authority:IOW,20/00610/FUL-1,4600551,,,
developer-agreement,,,,local-authority:IOW,20/00056/RVC-1,4600552,,,
developer-agreement,,,,local-authority:IOW,P/01228/17-1,4600553,,,
developer-agreement,,,,local-authority:IOW,20/01863/FUL-1,4600554,,,
developer-agreement,,,,local-authority:IOW,21/01436/FUL-1,4600555,,,
developer-agreement,,,,local-authority:IOW,20/00363/FUL-1,4600556,,,
developer-agreement,,,,local-authority:IOW,20/00479/FUL-1,4600557,,,
developer-agreement,,,,local-authority:IOW,20/00510/FUL-1,4600558,,,
developer-agreement,,,,local-authority:IOW,20/00542/FUL-1,4600559,,,
developer-agreement,,,,local-authority:IOW,20/00599/FUL-1,4600560,,,
developer-agreement,,,,local-authority:IOW,20/00725/FUL-1,4600561,,,
developer-agreement,,,,local-authority:IOW,20/00821/FUL-1,4600562,,,
developer-agreement,,,,local-authority:IOW,20/00823/FUL-1,4600563,,,
developer-agreement,,,,local-authority:IOW,20/00873/FUL-1,4600564,,,
developer-agreement,,,,local-authority:IOW,20/00915/FUL-1,4600565,,,
developer-agreement,,,,local-authority:IOW,20/01224/FUL-1,4600566,,,
developer-agreement,,,,local-authority:IOW,20/01601/FUL-1,4600567,,,
developer-agreement,,,,local-authority:IOW,21/01200/FUL-1,4600568,,,
developer-agreement,,,,local-authority:IOW,19/00846/FUL-1,4600569,,,
developer-agreement,,,,local-authority:IOW,21/00035/FUL-1,4600570,,,
developer-agreement,,,,local-authority:IOW,21/00260/FUL-1,4600571,,,
developer-agreement,,,,local-authority:IOW,21/00742/RVC-1,4600572,,,
developer-agreement,,,,local-authority:IOW,21/01075/FUL-1,4600573,,,
developer-agreement,,,,local-authority:IOW,21/00870/FUL-1,4600574,,,
developer-agreement,,,,local-authority:IOW,21/01784/FUL-1,4600575,,,
developer-agreement,,,,local-authority:IOW,20/02271/OUT-1,4600576,,,
developer-agreement,,,,local-authority:IOW,21/00905/FUL-1,4600577,,,
developer-agreement,,,,local-authority:IOW,20/00890/FUL-1,4600578,,,
developer-agreement,,,,local-authority:IOW,19/01499/FUL-1,4600579,,,
developer-agreement,,,,local-authority:IOW,20/00420/FUL-1,4600580,,,
developer-agreement,,,,local-authority:IOW,20/01822/FUL-1,4600581,,,
developer-agreement,,,,local-authority:IOW,21/02056/FUL-1,4600582,,,
developer-agreement,,,,local-authority:IOW,21/01337/FUL-1,4600583,,,
developer-agreement,,,,local-authority:IOW,P/00312/19-1,4600584,,,
developer-agreement,,,,local-authority:IOW,P/01196/18-1,4600585,,,
developer-agreement,,,,local-authority:IOW,P/01368/18-1,4600586,,,
developer-agreement,,,,local-authority:IOW,20/00782/FUL-1,4600587,,,
developer-agreement,,,,local-authority:IOW,20/00332/FUL-1,4600588,,,
developer-agreement,,,,local-authority:NEA,17/02215/RMA-ag,4600589,,,
developer-agreement,,,,local-authority:NEA,15/01295/FULM-ag,4600590,,,
developer-agreement,,,,local-authority:NEA,17/01846/FUL-ag,4600591,,,
developer-agreement,,,,local-authority:NEA,18/02304/FUL-ag,4600592,,,
developer-agreement,,,,local-authority:NEA,18/02153/FUL-ag,4600593,,,
developer-agreement,,,,local-authority:NEA,17/00029/FUL-ag,4600594,,,
developer-agreement,,,,local-authority:NEA,18/00597/FULM-ag,4600595,,,
developer-agreement,,,,local-authority:NEA,17/01248/FUL-ag,4600596,,,
developer-agreement,,,,local-authority:NEA,18/00526/RMAM-ag,4600597,,,
developer-agreement,,,,local-authority:NEA,18/00953/FUL-ag,4600598,,,
developer-agreement,,,,local-authority:NEA,15/00501/FULM-ag,4600599,,,
developer-agreement,,,,local-authority:NEA,14/00353/FUL-ag,4600600,,,
developer-agreement,,,,local-authority:NEA,18/01497/FUL-ag,4600601,,,
developer-agreement,,,,local-authority:NEA,18/01020/FULM-ag,4600602,,,
developer-agreement,,,,local-authority:NEA,15/00429/FUL-ag,4600603,,,
developer-agreement,,,,local-authority:NEA,18/00123/FUL-ag,4600604,,,
developer-agreement,,,,local-authority:NEA,17/00959/FUL-ag,4600605,,,
developer-agreement,,,,local-authority:NEA,19/00490/FUL-ag,4600606,,,
developer-agreement,,,,local-authority:NEA,18/01241/FUL-ag,4600607,,,
developer-agreement,,,,local-authority:NEA,19/01615/RMA-ag,4600608,,,
developer-agreement,,,,local-authority:DOV,DOV-17-01530-da,4600609,,,
developer-agreement,,,,local-authority:DOV,DOV-18-00125-da,4600610,,,
developer-agreement,,,,local-authority:DOV,DOV-17-01345-da,4600611,,,
developer-agreement,,,,local-authority:DOV,DOV-18-01322-da,4600612,,,
developer-agreement,,,,local-authority:DOV,DOV-19-00571-da,4600613,,,
developer-agreement,,,,local-authority:DOV,DOV-18-00888-da,4600614,,,
developer-agreement,,,,local-authority:DOV,DOV-18-00242-da,4600615,,,
developer-agreement,,,,local-authority:DOV,DOV-18-01169-da,4600616,,,
developer-agreement,,,,local-authority:DOV,DOV-16-00136-da,4600617,,,
developer-agreement,,,,local-authority:DOV,DOV-18-01000-da,4600618,,,
developer-agreement,,,,local-authority:DOV,DOV-18-00682-da,4600619,,,
developer-agreement,,,,local-authority:DOV,DOV-17-00831-da,4600620,,,
developer-agreement,,,,local-authority:DOV,DOV-17-01523-da,4600621,,,
developer-agreement,,,,local-authority:DOV,DOV-18-00764-da,4600622,,,
developer-agreement,,,,local-authority:DOV,DOV-19-00669-da,4600623,,,
developer-agreement,,,,local-authority:DOV,DOV-19-00243-da,4600624,,,
developer-agreement,,,,local-authority:DOV,DOV-19-00403-da,4600625,,,
developer-agreement,,,,local-authority:DOV,DOV-16-01101-da,4600626,,,
developer-agreement,,,,local-authority:DOV,DOV-19-01317-da,4600627,,,
developer-agreement,,,,local-authority:DOV,DOV-19-00574-da,4600628,,,
developer-agreement,,,,local-authority:DOV,DOV-19-00462-da,4600629,,,
developer-agreement,,,,local-authority:CAR,110/98/0023,4600630,,,
developer-agreement,,,,local-authority:CAR,11008,4600631,,,
